symbol,date,open,close,high,low,volume,max(highs),max(highs)-open,,min(lows),min(lows)-open,
AAPL,19/05/2022 22:35,137.06,136.834,137.195,136.82,1771295,,,,,,
AAPL,19/05/2022 22:40,136.845,137.46,137.54,136.67,2274035,,,,,,
AAPL,19/05/2022 22:45,137.45,137.39,137.8,137.125,1895551,,,,,,
AAPL,19/05/2022 22:50,137.65,137.26,137.65,136.89,2345478,,,,,,
AAPL,19/05/2022 22:55,137.3,137.278,137.55,137.255,3213564,,,,,,
AAPL,19/05/2022 23:00,137.34,137.27,137.5,137.18,5945232,,,,,,
AAPL,19/05/2022 23:05,137.28,137.34,137.4,137.24,214271,,,,,,
AAPL,19/05/2022 23:10,137.33,137.57,137.6,137.33,705455,,,,,,
AAPL,19/05/2022 23:15,137.65,137.58,137.65,137.35,87712,,,,,,
AAPL,19/05/2022 23:20,137.56,137.45,137.6,137.41,522364,,,,,,
AAPL,19/05/2022 23:25,137.43,137.57,137.6,137.35,18569,,,,,,
AAPL,19/05/2022 23:30,137.55,137.64,137.725,137.35,164580,,,,,,
AAPL,19/05/2022 23:35,137.61,137.7,137.75,137.35,58823,,,,,,
AAPL,19/05/2022 23:40,137.71,137.75,137.78,137.66,13547,,,,,,
AAPL,19/05/2022 23:45,137.78,137.83,137.87,137.706,21121,,,,,,
AAPL,19/05/2022 23:50,137.76,137.85,137.9,137.76,20632,,,,,,
AAPL,19/05/2022 23:55,137.82,137.81,137.9,137.77,16139,,,,,,
AAPL,20/05/2022 00:00,137.82,137.59,137.82,137.55,16238,,,,,,
AAPL,20/05/2022 00:05,137.6,137.57,137.62,137.52,18259,,,,,,
AAPL,20/05/2022 00:10,137.55,137.565,137.68,137.35,152379,,,,,,
AAPL,20/05/2022 00:15,137.58,137.54,137.61,137.52,5352,,,,,,
AAPL,20/05/2022 00:20,137.56,137.58,137.6,137.55,5736,,,,,,
AAPL,20/05/2022 00:25,137.6,137.61,137.64,137.55,11625,,,,,,
AAPL,20/05/2022 00:30,137.615,137.61,137.67,137.575,7859,,,,,,
AAPL,20/05/2022 00:35,137.615,137.63,137.65,137.56,8179,,,,,,
AAPL,20/05/2022 00:40,137.64,137.705,137.705,137.61,5610,,,,,,
AAPL,20/05/2022 00:45,137.68,137.78,137.79,137.68,3438,,,,,,
AAPL,20/05/2022 00:50,137.77,137.76,137.79,137.72,5679,,,,,,
AAPL,20/05/2022 00:55,137.77,137.77,137.79,137.75,4546,,,,,,
AAPL,20/05/2022 01:00,137.76,137.78,137.79,137.66,11161,,,,,,
AAPL,20/05/2022 01:05,137.79,137.82,137.89,137.77,11997,,,,,,
AAPL,20/05/2022 01:10,137.81,137.9,137.93,137.8,3642,,,,,,
AAPL,20/05/2022 01:15,137.88,137.89,137.97,137.7,13628,,,,,,
AAPL,20/05/2022 01:20,137.91,137.86,137.97,137.86,7919,,,,,,
AAPL,20/05/2022 01:25,137.94,137.98,137.99,137.87,11765,,,,,,
AAPL,20/05/2022 01:30,137.96,137.98,138,137.85,11385,,,,,,
AAPL,20/05/2022 01:35,137.95,137.84,138,137.8,12473,,,,,,
AAPL,20/05/2022 01:40,137.81,137.85,137.86,137.8,6630,,,,,,
AAPL,20/05/2022 01:45,137.83,137.84,137.9,137.75,9622,,,,,,
AAPL,20/05/2022 01:50,137.85,137.8,137.88,137.8,6573,,,,,,
AAPL,20/05/2022 01:55,137.82,137.89,137.89,137.81,4215,,,,,,
AAPL,20/05/2022 02:00,137.865,137.93,137.95,137.85,7296,,,,,,
AAPL,20/05/2022 02:05,137.92,137.9,137.95,137.89,6548,,,,,,
AAPL,20/05/2022 02:10,137.91,137.77,137.915,137.7,15746,,,,,,
AAPL,20/05/2022 02:15,137.745,137.84,137.86,137.7,8668,,,,,,
AAPL,20/05/2022 02:20,137.8,137.74,137.85,137.7,5724,,,,,,
AAPL,20/05/2022 02:25,137.78,137.88,137.9,137.74,8056,,,,,,
AAPL,20/05/2022 02:30,137.89,137.95,137.98,137.85,5335,,,,,,
AAPL,20/05/2022 02:35,137.955,138,138,137.92,7907,,,,,,
AAPL,20/05/2022 02:40,137.99,138.07,138.14,137.96,11019,,,,,,
AAPL,20/05/2022 02:45,138.05,138.2,138.23,138.05,10145,,,,,,
AAPL,20/05/2022 02:50,138.21,138.29,138.35,138.18,11653,,,,,,
AAPL,20/05/2022 02:55,138.255,138.3,138.3,138.16,13704,,,,,,
AAPL,20/05/2022 11:00,139.02,139.25,139.49,139.02,-136055434,,,,,,
AAPL,20/05/2022 11:05,139.3,139.33,139.38,139.24,8869,,,,,,
AAPL,20/05/2022 11:10,139.29,138.89,139.34,138.86,12094,,,,,,
AAPL,20/05/2022 11:15,138.93,139.07,139.14,138.9,8450,,,,,,
AAPL,20/05/2022 11:20,139.06,139.24,139.25,139.06,5175,,,,,,
AAPL,20/05/2022 11:25,139.2,139.36,139.37,139.19,8442,,,,,,
AAPL,20/05/2022 11:30,139.34,139.41,139.5,139.34,14884,,,,,,
AAPL,20/05/2022 11:35,139.45,139.41,139.45,139.36,8495,,,,,,
AAPL,20/05/2022 11:40,139.41,139.45,139.5,139.39,5499,,,,,,
AAPL,20/05/2022 11:45,139.48,139.44,139.5,139.4,1524,,,,,,
AAPL,20/05/2022 11:50,139.4,139.35,139.43,139.3,3056,,,,,,
AAPL,20/05/2022 11:55,139.34,139.4,139.47,139.31,13615,,,,,,
AAPL,20/05/2022 12:00,139.42,139.32,139.42,139.24,18830,,,,,,
AAPL,20/05/2022 12:05,139.29,139.35,139.35,139.27,2167,,,,,,
AAPL,20/05/2022 12:10,139.3,139.42,139.48,139.3,5780,,,,,,
AAPL,20/05/2022 12:15,139.45,139.57,139.6,139.45,12400,,,,,,
AAPL,20/05/2022 12:20,139.59,139.52,139.59,139.5,8397,,,,,,
AAPL,20/05/2022 12:25,139.49,139.45,139.51,139.43,3760,,,,,,
AAPL,20/05/2022 12:30,139.42,139.36,139.45,139.36,5071,,,,,,
AAPL,20/05/2022 12:35,139.38,139.33,139.38,139.28,3946,,,,,,
AAPL,20/05/2022 12:40,139.35,139.07,139.37,139.07,5090,,,,,,
AAPL,20/05/2022 12:45,139.11,139.27,139.29,139.02,10254,,,,,,
AAPL,20/05/2022 12:50,139.21,139.29,139.3,139.21,7849,,,,,,
AAPL,20/05/2022 12:55,139.28,139.21,139.29,139.18,2809,,,,,,
AAPL,20/05/2022 13:00,139.2,139.16,139.21,139.16,1322,,,,,,
AAPL,20/05/2022 13:05,139.15,139.27,139.35,139.15,3922,,,,,,
AAPL,20/05/2022 13:10,139.3,139.38,139.38,139.25,1794,,,,,,
AAPL,20/05/2022 13:15,139.35,139.29,139.37,139.22,2510,,,,,,
AAPL,20/05/2022 13:20,139.22,139.3,139.3,139.2,1996,,,,,,
AAPL,20/05/2022 13:25,139.33,139.45,139.47,139.33,3494,,,,,,
AAPL,20/05/2022 13:30,139.44,139.38,139.47,139.33,4998,,,,,,
AAPL,20/05/2022 13:35,139.37,139.27,139.37,139.25,352,,,,,,
AAPL,20/05/2022 13:40,139.3,139.31,139.38,139.26,2472,,,,,,
AAPL,20/05/2022 13:45,139.35,139.35,139.38,139.26,1804,,,,,,
AAPL,20/05/2022 13:50,139.36,139.14,139.38,139.1,4123,,,,,,
AAPL,20/05/2022 13:55,139.19,139.19,139.26,139.17,1972,,,,,,
AAPL,20/05/2022 14:00,139.27,139.03,139.28,139.02,29694,,,,,,
AAPL,20/05/2022 14:05,139.02,138.94,139.09,138.93,21474,,,,,,
AAPL,20/05/2022 14:10,138.93,139.05,139.05,138.87,12007,,,,,,
AAPL,20/05/2022 14:15,139.06,139.1,139.16,139.02,9748,,,,,,
AAPL,20/05/2022 14:20,139.11,139.21,139.28,139.11,17348,,,,,,
AAPL,20/05/2022 14:25,139.22,139.23,139.25,139.17,3938,,,,,,
AAPL,20/05/2022 14:30,139.19,139.42,139.49,139.19,17758,,,,,,
AAPL,20/05/2022 14:35,139.44,139.35,139.45,139.33,6059,,,,,,
AAPL,20/05/2022 14:40,139.38,139.49,139.59,139.32,36581,,,,,,
AAPL,20/05/2022 14:45,139.48,139.6,139.72,139.46,20639,,,,,,
AAPL,20/05/2022 14:50,139.62,139.9,139.92,139.6,34109,,,,,,
AAPL,20/05/2022 14:55,139.93,139.6,139.99,139.57,35797,,,,,,
AAPL,20/05/2022 15:00,139.11,139.47,139.795,138.93,420980,,,,,,
AAPL,20/05/2022 15:05,139.5,139.55,139.69,139.48,46262,,,,,,
AAPL,20/05/2022 15:10,139.54,139.36,139.6,139.34,52811,,,,,,
AAPL,20/05/2022 15:15,139.34,139.44,139.5,139.34,43231,,,,,,
AAPL,20/05/2022 15:20,139.46,139.46,139.63,139.43,26992,,,,,,
AAPL,20/05/2022 15:25,139.47,139.5,139.52,139.41,32736,,,,,,
AAPL,20/05/2022 15:30,139.505,139.4,139.56,139.362,64150,,,,,,
AAPL,20/05/2022 15:35,139.37,139.57,139.59,139.37,70790,,,,,,
AAPL,20/05/2022 15:40,139.53,139.35,139.57,139.35,63508,,,,,,
AAPL,20/05/2022 15:45,139.37,139.14,139.47,139.1,129301,,,,,,
AAPL,20/05/2022 15:50,139.15,139.115,139.3,139.041,108713,,,,,,
AAPL,20/05/2022 15:55,139.12,139.22,139.25,138.97,121778,,,,,,
AAPL,20/05/2022 16:00,139.21,139.24,139.29,139.12,90514,,,,,,
AAPL,20/05/2022 16:05,139.23,139.17,139.25,139.13,48488,,,,,,
AAPL,20/05/2022 16:10,139.14,139.315,139.349,139.12,39522,,,,,,
AAPL,20/05/2022 16:15,139.34,139.39,139.46,139.29,53308,,,,,,
AAPL,20/05/2022 16:20,139.4,139.6,139.64,139.35,69469,,,,,,
AAPL,20/05/2022 16:25,139.61,139.04,139.9,139.03,236384,,,,,,
AAPL,20/05/2022 16:30,139.09,138.64,139.57,138.5,5221061,,,,,,
AAPL,20/05/2022 16:35,138.74,138.81,138.88,138.1,2593922,,,,,,
AAPL,20/05/2022 16:40,138.76,139.8,139.93,138.695,2964905,,,,,,
AAPL,20/05/2022 16:45,139.9,139.612,140.17,139.171,2675808,,,,,,
AAPL,20/05/2022 16:50,139.6,140.24,140.35,139.541,2347686,,,,,,
AAPL,20/05/2022 16:55,140.31,139.89,140.31,139.62,1661285,,,,,,
AAPL,20/05/2022 17:00,139.9,139.9,140.465,139.55,1933520,,,,,,
AAPL,20/05/2022 17:05,139.94,138.67,140.03,138.59,2153864,,,,,,
AAPL,20/05/2022 17:10,138.73,138.62,138.777,138.36,1709087,,,,,,
AAPL,20/05/2022 17:15,138.629,138.72,139.04,138.603,1330304,,,,,,
AAPL,20/05/2022 17:20,138.67,138.61,138.736,138.12,1404844,,,,,,
AAPL,20/05/2022 17:25,138.62,138.78,138.865,138.418,1028488,,,,,,
AAPL,20/05/2022 17:30,138.765,138.59,138.99,138.58,936339,,,,,,
AAPL,20/05/2022 17:35,138.56,138.38,138.76,138.27,1091989,,,,,,
AAPL,20/05/2022 17:40,138.34,138.52,138.79,138.31,916711,,,,,,
AAPL,20/05/2022 17:45,138.53,138.01,138.633,137.96,1224303,,,,,,
AAPL,20/05/2022 17:50,137.993,137.36,138.087,137.3,1486340,,,,,,
AAPL,20/05/2022 17:55,137.39,137.21,137.57,137.06,1203812,,,,,,
AAPL,20/05/2022 18:00,137.199,137.4,137.46,137.092,980852,,,,,,
AAPL,20/05/2022 18:05,137.39,137.27,137.47,136.98,1262033,,,,,,
AAPL,20/05/2022 18:10,137.27,137.15,137.33,136.83,1128550,,,,,,
AAPL,20/05/2022 18:15,137.165,136.579,137.166,136.433,1383416,,,,,,
AAPL,20/05/2022 18:20,136.62,136.369,136.68,136.33,1208486,,,,,,
AAPL,20/05/2022 18:25,136.352,136.977,137.165,136.352,1396274,,,,,,
AAPL,20/05/2022 18:30,136.979,137.368,137.368,136.948,1079209,,,,,,
AAPL,20/05/2022 18:35,137.35,136.986,137.38,136.86,965459,,,,,,
AAPL,20/05/2022 18:40,137.02,136.908,137.41,136.89,1144762,,,,,,
AAPL,20/05/2022 18:45,136.89,137.24,137.296,136.89,847022,,,,,,
AAPL,20/05/2022 18:50,137.235,136.935,137.369,136.87,856636,,,,,,
AAPL,20/05/2022 18:55,136.94,136.77,137.206,136.764,833684,,,,,,
AAPL,20/05/2022 19:00,136.78,136.708,136.86,136.55,738284,,,,,,
AAPL,20/05/2022 19:05,136.7,135.89,136.845,135.89,1358061,,,,,,
AAPL,20/05/2022 19:10,135.888,136.025,136.17,135.56,1766430,,,,,,
AAPL,20/05/2022 19:15,136.035,135.275,136.05,135.25,2219358,,,,,,
AAPL,20/05/2022 19:20,135.29,135.57,135.638,135.16,1354411,,,,,,
AAPL,20/05/2022 19:25,135.556,135.29,135.556,135.17,1190907,,,,,,
AAPL,20/05/2022 19:30,135.3,135.06,135.468,135.06,1149569,,,,,,
AAPL,20/05/2022 19:35,135.07,134.798,135.15,134.73,2319131,,,,,,
AAPL,20/05/2022 19:40,134.79,134.307,134.8,134.265,1553943,,,,,,
AAPL,20/05/2022 19:45,134.32,134.505,134.63,134.02,1875187,,,,,,
AAPL,20/05/2022 19:50,134.53,133.8,134.56,133.61,2731120,,,,,,
AAPL,20/05/2022 19:55,133.835,134.36,134.55,133.78,1865187,,,,,,
AAPL,20/05/2022 20:00,134.335,134.018,134.37,133.85,1370601,,,,,,
AAPL,20/05/2022 20:05,133.98,133.58,134.18,133.455,1485247,,,,,,
AAPL,20/05/2022 20:10,133.613,133.54,133.7,133.35,1210159,,,,,,
AAPL,20/05/2022 20:15,133.56,133.28,133.63,133.27,1238389,,,,,,
AAPL,20/05/2022 20:20,133.285,133.25,133.55,133.135,1112951,,,,,,
AAPL,20/05/2022 20:25,133.24,132.819,133.27,132.819,2096149,,,,,,
AAPL,20/05/2022 20:30,132.82,133.84,133.89,132.63,2157878,,,,,,
AAPL,20/05/2022 20:35,133.839,133.74,134.179,133.71,1492877,,,,,,
AAPL,20/05/2022 20:40,133.75,133.99,134.11,133.56,1260121,,,,,,
AAPL,20/05/2022 20:45,133.97,133.995,134.42,133.792,1424178,,,,,,
AAPL,20/05/2022 20:50,133.98,134.19,134.45,133.76,1181458,,,,,,
AAPL,20/05/2022 20:55,134.21,134.145,134.44,134.05,1213130,,,,,,
AAPL,20/05/2022 21:00,134.15,133.78,134.175,133.69,1492384,,,,,,
AAPL,20/05/2022 21:05,133.79,133.77,133.81,133.46,1175847,,,,,,
AAPL,20/05/2022 21:10,133.77,133.72,134.03,133.654,836842,,,,,,
AAPL,20/05/2022 21:15,133.7,133.65,133.89,133.41,1031979,,,,,,
AAPL,20/05/2022 21:20,133.642,133.66,133.89,133.391,1087009,,,,,,
AAPL,20/05/2022 21:25,133.66,133.978,134.065,133.612,1016057,,,,,,
AAPL,20/05/2022 21:30,133.97,133.69,134.2,133.6,1133193,,,,,,
AAPL,20/05/2022 21:35,133.68,133.78,133.97,133.67,904037,,,,,,
AAPL,20/05/2022 21:40,133.76,134.3,134.34,133.7,986941,,,,,,
AAPL,20/05/2022 21:45,134.288,134.17,134.33,133.86,863444,,,,,,
AAPL,20/05/2022 21:50,134.14,134.67,134.94,134,1415421,,,,,,
AAPL,20/05/2022 21:55,134.61,134.35,134.81,134.345,1172830,,,,,,
AAPL,20/05/2022 22:00,134.372,134.08,134.646,133.9,1394678,,,,,,
AAPL,20/05/2022 22:05,134.07,133.96,134.195,133.763,1154627,,,,,,
AAPL,20/05/2022 22:10,133.965,134.055,134.14,133.87,1151909,,,,,,
AAPL,20/05/2022 22:15,134.08,134.56,134.71,134.05,1267207,,,,,,
AAPL,20/05/2022 22:20,134.59,134.75,135,134.49,1378710,,,,,,
AAPL,20/05/2022 22:25,134.76,135.47,135.48,134.68,1537584,,,,,,
AAPL,20/05/2022 22:30,135.475,135.9,135.97,135.07,1861283,,,,,,
AAPL,20/05/2022 22:35,135.875,135.83,136.445,135.533,3112119,,,,,,
AAPL,20/05/2022 22:40,135.84,136.664,136.99,135.79,2626871,,,,,,
AAPL,20/05/2022 22:45,136.67,136.82,136.85,136.121,2193199,,,,,,
AAPL,20/05/2022 22:50,136.99,137.29,137.64,136.85,3767441,,,,,,
AAPL,20/05/2022 22:55,137.32,137.6,137.87,137.03,4258755,,,,,,
AAPL,20/05/2022 23:00,137.62,137.37,137.92,137.27,9598121,,,,,,
AAPL,20/05/2022 23:05,137.35,137.11,137.59,137.05,372034,,,,,,
AAPL,20/05/2022 23:10,137.14,137.18,137.59,137.06,117728,,,,,,
AAPL,20/05/2022 23:15,137.34,137.33,137.43,137.12,55266,,,,,,
AAPL,20/05/2022 23:20,137.32,137.195,137.39,137.15,58110,,,,,,
AAPL,20/05/2022 23:25,137.16,137.15,137.23,137.06,147594,,,,,,
AAPL,20/05/2022 23:30,137.13,137.15,137.34,137.11,43388,,,,,,
AAPL,20/05/2022 23:35,137.185,137.19,137.29,137.11,9355,,,,,,
AAPL,20/05/2022 23:40,137.18,137.19,137.59,137.14,22697,,,,,,
AAPL,20/05/2022 23:45,137.21,137.2,137.59,137.18,186310,,,,,,
AAPL,20/05/2022 23:50,137.25,137.28,137.28,137.2,16974,,,,,,
AAPL,20/05/2022 23:55,137.26,137.28,137.31,137.24,6539,,,,,,
AAPL,21/05/2022 00:00,137.29,137.3,137.3,137.24,6614,,,,,,
AAPL,21/05/2022 00:05,137.29,137.28,137.38,137.28,15054,,,,,,
AAPL,21/05/2022 00:10,137.3,137.36,137.46,137.25,23707,,,,,,
AAPL,21/05/2022 00:15,137.36,137.23,137.44,137.18,62135,,,,,,
AAPL,21/05/2022 00:20,137.2,137.23,137.59,137.15,924479,,,,,,
AAPL,21/05/2022 00:25,137.25,137.24,137.25,137.21,6030,,,,,,
AAPL,21/05/2022 00:30,137.21,137.38,137.38,137.21,14044,,,,,,
AAPL,21/05/2022 00:35,137.31,137.31,137.38,137.31,10203,,,,,,
AAPL,21/05/2022 00:40,137.32,137.27,137.33,137.19,12106,,,,,,
AAPL,21/05/2022 00:45,137.26,137.31,137.45,137.21,25990,,,,,,
AAPL,21/05/2022 00:50,137.37,137.4,137.44,137.32,18886,,,,,,
AAPL,21/05/2022 00:55,137.39,137.34,137.59,137.33,52860,,,,,,
AAPL,21/05/2022 01:00,137.36,137.3,137.36,137.24,13768,,,,,,
AAPL,21/05/2022 01:05,137.29,137.325,137.36,137.25,3666,,,,,,
AAPL,21/05/2022 01:10,137.32,137.365,137.38,137.27,11293,,,,,,
AAPL,21/05/2022 01:15,137.36,137.36,137.38,137.35,9342,,,,,,
AAPL,21/05/2022 01:20,137.35,137.29,137.38,137.29,6917,,,,,,
AAPL,21/05/2022 01:25,137.3,137.32,137.35,137.25,7071,,,,,,
AAPL,21/05/2022 01:30,137.31,137.29,137.34,137.25,3345,,,,,,
AAPL,21/05/2022 01:35,137.27,137.28,137.3,137.24,4109,,,,,,
AAPL,21/05/2022 01:40,137.23,137.27,137.3,137.23,6909,,,,,,
AAPL,21/05/2022 01:45,137.25,137.34,137.38,137.24,9628,,,,,,
AAPL,21/05/2022 01:50,137.37,137.27,137.37,137.26,11737,,,,,,
AAPL,21/05/2022 01:55,137.265,137.22,137.28,137.2,19505,,,,,,
AAPL,21/05/2022 02:00,137.23,137.26,137.27,137.2,2555,,,,,,
AAPL,21/05/2022 02:05,137.24,137.26,137.34,137.22,3758,,,,,,
AAPL,21/05/2022 02:10,137.285,137.39,137.4,137.23,13673,,,,,,
AAPL,21/05/2022 02:15,137.4,137.45,137.46,137.39,13305,,,,,,
AAPL,21/05/2022 02:20,137.46,137.46,137.5,137.4,6233,,,,,,
AAPL,21/05/2022 02:25,137.48,137.5,137.53,137.47,15146,,,,,,
AAPL,21/05/2022 02:30,137.52,137.55,137.6,137.5,15776,,,,,,
AAPL,21/05/2022 02:35,137.54,137.56,137.6,137.53,11616,,,,,,
AAPL,21/05/2022 02:40,137.59,137.575,137.59,137.51,7025,,,,,,
AAPL,21/05/2022 02:45,137.57,137.63,137.65,137.56,6801,,,,,,
AAPL,21/05/2022 02:50,137.65,137.56,137.68,137.56,33476,,,,,,
AAPL,21/05/2022 02:55,137.58,137.6,137.61,137.5,15993,,,,,,
AAPL,23/05/2022 11:00,139.19,138.88,139.19,138.82,-137410959,,,,,,
AAPL,23/05/2022 11:05,138.89,138.65,138.89,138.52,12372,,,,,,
AAPL,23/05/2022 11:10,138.62,138.27,138.67,138.22,4525,,,,,,
AAPL,23/05/2022 11:15,138.28,138.2,138.42,138.2,6098,,,,,,
AAPL,23/05/2022 11:20,138.18,138.34,138.4,138.1,9382,,,,,,
AAPL,23/05/2022 11:25,138.36,138.4,138.6,138.36,5710,,,,,,
AAPL,23/05/2022 11:30,138.41,138.34,138.46,138.28,4654,,,,,,
AAPL,23/05/2022 11:35,138.35,137.95,138.35,137.77,12854,,,,,,
AAPL,23/05/2022 11:40,137.96,137.9,138.14,137.85,4431,,,,,,
AAPL,23/05/2022 11:45,138,137.87,138,137.77,2420,,,,,,
AAPL,23/05/2022 11:50,137.92,138.08,138.11,137.88,2653,,,,,,
AAPL,23/05/2022 11:55,138.12,138.13,138.16,138.1,688,,,,,,
AAPL,23/05/2022 12:00,138.14,138.05,138.15,138.01,3063,,,,,,
AAPL,23/05/2022 12:05,138.08,138.07,138.08,138.03,1033,,,,,,
AAPL,23/05/2022 12:10,138.04,138.17,138.24,138.04,5881,,,,,,
AAPL,23/05/2022 12:15,138.2,138.05,138.2,138.04,9294,,,,,,
AAPL,23/05/2022 12:20,138.1,138.06,138.1,138.03,6687,,,,,,
AAPL,23/05/2022 12:25,138.09,138.27,138.27,138.06,24678,,,,,,
AAPL,23/05/2022 12:30,138.22,138.29,138.31,138.19,7087,,,,,,
AAPL,23/05/2022 12:35,138.28,138.34,138.45,138.27,6501,,,,,,
AAPL,23/05/2022 12:40,138.29,138.28,138.38,138.2,2849,,,,,,
AAPL,23/05/2022 12:45,138.31,138.26,138.34,138.23,610,,,,,,
AAPL,23/05/2022 12:50,138.27,138.18,138.27,138.15,3396,,,,,,
AAPL,23/05/2022 12:55,138.23,138.01,138.23,137.95,5486,,,,,,
AAPL,23/05/2022 13:00,138.05,138,138.07,137.96,1182,,,,,,
AAPL,23/05/2022 13:05,137.99,138,138.07,137.95,1549,,,,,,
AAPL,23/05/2022 13:10,138.05,138.16,138.2,138.03,4088,,,,,,
AAPL,23/05/2022 13:15,138.12,138.05,138.19,138.05,2016,,,,,,
AAPL,23/05/2022 13:20,138.02,138.1,138.12,138,4737,,,,,,
AAPL,23/05/2022 13:25,138.14,138.1,138.19,138.01,7491,,,,,,
AAPL,23/05/2022 13:30,138.14,138.28,138.29,138.12,3231,,,,,,
AAPL,23/05/2022 13:35,138.29,138.23,138.3,138.2,3306,,,,,,
AAPL,23/05/2022 13:40,138.25,138.31,138.37,138.23,5293,,,,,,
AAPL,23/05/2022 13:45,138.37,138.46,138.5,138.31,10559,,,,,,
AAPL,23/05/2022 13:50,138.42,138.46,138.66,138.4,6394,,,,,,
AAPL,23/05/2022 13:55,138.5,138.79,138.88,138.45,16265,,,,,,
AAPL,23/05/2022 14:00,138.61,138.64,138.7,138.38,36593,,,,,,
AAPL,23/05/2022 14:05,138.55,138.69,138.69,138.52,15771,,,,,,
AAPL,23/05/2022 14:10,138.65,138.8,138.85,138.62,19853,,,,,,
AAPL,23/05/2022 14:15,138.81,138.73,138.85,138.61,27545,,,,,,
AAPL,23/05/2022 14:20,138.69,138.46,138.72,138.4,8164,,,,,,
AAPL,23/05/2022 14:25,138.45,138.58,138.65,138.42,9807,,,,,,
AAPL,23/05/2022 14:30,138.53,138.4,138.59,138.4,4403,,,,,,
AAPL,23/05/2022 14:35,138.45,138.19,138.45,138.11,8232,,,,,,
AAPL,23/05/2022 14:40,138.18,138.47,138.59,138.11,34810,,,,,,
AAPL,23/05/2022 14:45,138.49,138.25,138.49,138.01,30454,,,,,,
AAPL,23/05/2022 14:50,138.23,138.17,138.39,137.91,40086,,,,,,
AAPL,23/05/2022 14:55,138.19,138.35,138.35,138.15,14212,,,,,,
AAPL,23/05/2022 15:00,138.54,138.61,139.52,137.59,385641,,,,,,
AAPL,23/05/2022 15:05,138.62,138.56,138.79,137.59,69715,,,,,,
AAPL,23/05/2022 15:10,138.55,138.69,138.77,138.401,51786,,,,,,
AAPL,23/05/2022 15:15,138.68,138.8,138.8,138.6,31939,,,,,,
AAPL,23/05/2022 15:20,138.78,138.535,138.8,138.51,68788,,,,,,
AAPL,23/05/2022 15:25,138.56,138.32,138.59,138.202,107459,,,,,,
AAPL,23/05/2022 15:30,138.345,138.08,138.37,137.914,129259,,,,,,
AAPL,23/05/2022 15:35,138.09,138.23,138.29,138.07,54508,,,,,,
AAPL,23/05/2022 15:40,138.21,138.06,138.25,138.021,18959,,,,,,
AAPL,23/05/2022 15:45,138.02,137.95,138.19,137.9,80926,,,,,,
AAPL,23/05/2022 15:50,137.92,137.91,138.15,137.82,79192,,,,,,
AAPL,23/05/2022 15:55,137.9,137.92,138.089,137.81,25920,,,,,,
AAPL,23/05/2022 16:00,137.935,138.09,138.149,137.68,114323,,,,,,
AAPL,23/05/2022 16:05,138.085,137.98,138.12,137.91,54691,,,,,,
AAPL,23/05/2022 16:10,137.95,138.05,138.08,137.84,43412,,,,,,
AAPL,23/05/2022 16:15,138.055,138.04,138.15,137.85,85024,,,,,,
AAPL,23/05/2022 16:20,138.025,138.01,138.13,137.8,51437,,,,,,
AAPL,23/05/2022 16:25,138.07,137.84,138.092,137.51,60657,,,,,,
AAPL,23/05/2022 16:30,137.935,138.831,138.99,137.9,3956571,,,,,,
AAPL,23/05/2022 16:35,138.87,138.71,139.08,138.11,2667660,,,,,,
AAPL,23/05/2022 16:40,138.71,140.19,140.365,138.64,3155824,,,,,,
AAPL,23/05/2022 16:45,140.24,140.71,141.02,140.02,2521092,,,,,,
AAPL,23/05/2022 16:50,140.705,140.385,140.99,140.246,3422163,,,,,,
AAPL,23/05/2022 16:55,140.4,139.81,140.58,139.625,2346397,,,,,,
AAPL,23/05/2022 17:00,139.8,139.13,139.82,138.74,2647967,,,,,,
AAPL,23/05/2022 17:05,139.14,138.94,139.33,138.78,1555329,,,,,,
AAPL,23/05/2022 17:10,139,139.431,139.69,138.86,1744475,,,,,,
AAPL,23/05/2022 17:15,139.425,140.3,140.44,139.42,1668074,,,,,,
AAPL,23/05/2022 17:20,140.285,139.98,140.41,139.75,1425651,,,,,,
AAPL,23/05/2022 17:25,140,140.18,140.18,139.15,1516069,,,,,,
AAPL,23/05/2022 17:30,140.249,140.225,140.55,140.02,1625682,,,,,,
AAPL,23/05/2022 17:35,140.219,140.62,140.77,140.085,1443315,,,,,,
AAPL,23/05/2022 17:40,140.63,140.7,140.95,140.315,1435318,,,,,,
AAPL,23/05/2022 17:45,140.691,141.1,141.672,140.37,2598770,,,,,,
AAPL,23/05/2022 17:50,141.03,140.57,141.05,140.11,1615839,,,,,,
AAPL,23/05/2022 17:55,140.55,140.47,140.56,140.181,1079724,,,,,,
AAPL,23/05/2022 18:00,140.49,141.19,141.279,140.27,1620744,,,,,,
AAPL,23/05/2022 18:05,141.17,141.21,141.34,141.04,1287909,,,,,,
AAPL,23/05/2022 18:10,141.22,141.413,141.42,141.05,1073713,,,,,,
AAPL,23/05/2022 18:15,141.41,140.981,141.52,140.94,1208483,,,,,,
AAPL,23/05/2022 18:20,141.02,141.17,141.32,140.95,1010073,,,,,,
AAPL,23/05/2022 18:25,141.18,141.285,141.365,140.945,1164861,,,,,,
AAPL,23/05/2022 18:30,141.309,141.765,141.768,141.158,1373083,,,,,,
AAPL,23/05/2022 18:35,141.77,141.826,141.94,141.53,1101503,,,,,,
AAPL,23/05/2022 18:40,141.83,141.72,141.96,141.49,1378862,,,,,,
