date,symbol,open,high,low,close,diff close-open,percentage,daily pnl%,daily %,buy&hold
15/01/2020,AAPL,77.9625,78.875,77.3875,77.835,-0.1275,-0.001635402,1.160703583,-0.001898217,1.158805366
16/01/2020,AAPL,78.3975,78.925,78.0225,78.81,0.4125,0.005261647,1.158805366,0.006097225,1.16490259
17/01/2020,AAPL,79.0675,79.685,78.75,79.6825,0.615,0.007778164,1.16490259,0.009060803,1.173963394
21/01/2020,AAPL,79.2975,79.755,79,79.1425,-0.155,-0.001954664,1.173963394,-0.002294704,1.17166869
22/01/2020,AAPL,79.645,79.9975,79.3275,79.425,-0.22,-0.002762258,1.17166869,-0.003236451,1.168432239
23/01/2020,AAPL,79.48,79.89,78.9125,79.8075,0.3275,0.004120533,1.168432239,0.004814564,1.173246802
24/01/2020,AAPL,80.0625,80.8325,79.3797,79.5775,-0.485,-0.006057767,1.173246802,-0.007107256,1.166139547
27/01/2020,AAPL,77.515,77.9425,76.22,77.2375,-0.2775,-0.003579952,1.166139547,-0.004174724,1.161964823
28/01/2020,AAPL,78.15,79.6,78.0475,79.4225,1.2725,0.01628279,1.161964823,0.018920029,1.180884852
29/01/2020,AAPL,81.1125,81.9625,80.345,81.085,-0.0275,-0.000339035,1.180884852,-0.000400361,1.180484491
30/01/2020,AAPL,80.136,81.0225,79.6875,80.9675,0.8315,0.010376111,1.180484491,0.012248838,1.192733329
31/01/2020,AAPL,80.2325,80.67,77.0725,77.3775,-2.855,-0.035584084,1.192733329,-0.042442323,1.150291006
03/02/2020,AAPL,76.075,78.3725,75.555,77.165,1.09,0.014327966,1.150291006,0.01648133,1.166772336
04/02/2020,AAPL,78.8275,79.91,78.4086,79.7125,0.885,0.011227046,1.166772336,0.013099407,1.179871743
05/02/2020,AAPL,80.88,81.19,79.7375,80.3625,-0.5175,-0.006398368,1.179871743,-0.007549254,1.172322489
06/02/2020,AAPL,80.6425,81.305,80.0662,81.3025,0.66,0.00818427,1.172322489,0.009594604,1.181917093
07/02/2020,AAPL,80.5925,80.85,79.5,80.0075,-0.585,-0.00725874,1.181917093,-0.008579229,1.173337864
10/02/2020,AAPL,78.545,80.3875,78.4625,80.3875,1.8425,0.02345789,1.173337864,0.027524031,1.200861895
11/02/2020,AAPL,80.9,80.975,79.6775,79.9025,-0.9975,-0.012330037,1.200861895,-0.014806672,1.186055223
12/02/2020,AAPL,80.3675,81.805,80.3675,81.8,1.4325,0.017824369,1.186055223,0.021140686,1.207195909
13/02/2020,AAPL,81.0475,81.555,80.8375,81.2175,0.17,0.002097535,1.207195909,0.002532136,1.209728045
14/02/2020,AAPL,81.185,81.495,80.7125,81.2375,0.0525,0.000646671,1.209728045,0.000782296,1.210510341
18/02/2020,AAPL,78.84,79.9375,78.6525,79.75,0.91,0.011542364,1.210510341,0.013972151,1.224482492
19/02/2020,AAPL,80,81.1425,80,80.905,0.905,0.0113125,1.224482492,0.013851958,1.23833445
20/02/2020,AAPL,80.6575,81.1625,79.5525,80.075,-0.5825,-0.007221895,1.23833445,-0.008943121,1.229391329
21/02/2020,AAPL,79.655,80.1125,77.625,78.2625,-1.3925,-0.01748164,1.229391329,-0.021491777,1.207899552
24/02/2020,AAPL,74.315,76.045,72.3075,74.545,0.23,0.003094934,1.207899552,0.003738369,1.211637922
25/02/2020,AAPL,75.2375,75.6325,71.5325,72.02,-3.2175,-0.042764579,1.211637922,-0.051815186,1.159822736
26/02/2020,AAPL,71.6325,74.47,71.625,73.1625,1.53,0.02135902,1.159822736,0.024772677,1.184595413
27/02/2020,AAPL,70.275,71.5,68.24,68.38,-1.895,-0.026965493,1.184595413,-0.031943199,1.152652214
28/02/2020,AAPL,64.315,69.6025,64.0925,68.34,4.025,0.062582601,1.152652214,0.072135974,1.224788187
02/03/2020,AAPL,70.57,75.36,69.43,74.7025,4.1325,0.058558878,1.224788187,0.071722222,1.296510409
03/03/2020,AAPL,75.9175,76,71.45,72.33,-3.5875,-0.047255244,1.296510409,-0.061266916,1.235243494
04/03/2020,AAPL,74.11,75.85,73.2825,75.685,1.575,0.021252193,1.235243494,0.026251633,1.261495127
05/03/2020,AAPL,73.88,74.8875,72.8525,73.23,-0.65,-0.008798051,1.261495127,-0.011098698,1.250396428
06/03/2020,AAPL,70.5,72.705,70.3075,72.2575,1.7575,0.024929078,1.250396428,0.03117123,1.281567658
09/03/2020,AAPL,65.9375,69.5225,65.75,66.5425,0.605,0.009175355,1.281567658,0.011758838,1.293326496
10/03/2020,AAPL,69.285,71.61,67.3425,71.335,2.05,0.029587934,1.293326496,0.038266859,1.331593356
11/03/2020,AAPL,69.3475,70.305,67.965,68.8575,-0.49,-0.007065864,1.331593356,-0.009408858,1.322184498
12/03/2020,AAPL,63.985,67.5,62,62.0575,-1.9275,-0.030124248,1.322184498,-0.039829814,1.282354684
13/03/2020,AAPL,66.2225,69.98,63.2375,69.4925,3.27,0.049378988,1.282354684,0.063321377,1.345676061
16/03/2020,AAPL,60.4875,64.77,60,60.5525,0.065,0.001074602,1.345676061,0.001446066,1.347122127
17/03/2020,AAPL,61.8775,64.4025,59.6,63.215,1.3375,0.021615288,1.347122127,0.029118433,1.37624056
18/03/2020,AAPL,59.9425,62.5,59.28,61.6675,1.725,0.028777579,1.37624056,0.039604871,1.415845431
19/03/2020,AAPL,61.8462,63.21,60.6525,61.195,-0.6512,-0.010529345,1.415845431,-0.014907925,1.400937506
20/03/2020,AAPL,61.795,62.9575,57,57.31,-4.485,-0.072578688,1.400937506,-0.101678206,1.2992593
23/03/2020,AAPL,57.02,57.1249,53.1525,56.0925,-0.9275,-0.016266222,1.2992593,-0.02113404,1.27812526
24/03/2020,AAPL,59.09,61.9225,58.575,61.72,2.63,0.044508377,1.27812526,0.056887281,1.335012541
25/03/2020,AAPL,62.6875,64.5625,61.075,61.38,-1.3075,-0.020857428,1.335012541,-0.027844928,1.307167613
26/03/2020,AAPL,61.63,64.67,61.59,64.61,2.98,0.048353075,1.307167613,0.063205574,1.370373186
27/03/2020,AAPL,63.1875,63.9675,61.7625,61.935,-1.2525,-0.019821958,1.370373186,-0.02716348,1.343209707
30/03/2020,AAPL,62.685,63.88,62.35,63.7025,1.0175,0.016231953,1.343209707,0.021802917,1.365012623
31/03/2020,AAPL,63.9,65.6225,63,63.5725,-0.3275,-0.005125196,1.365012623,-0.006995957,1.358016666
01/04/2020,AAPL,61.625,62.18,59.7825,60.2275,-1.3975,-0.022677485,1.358016666,-0.030796403,1.327220264
02/04/2020,AAPL,60.085,61.2875,59.225,61.2325,1.1475,0.019097945,1.327220264,0.02534718,1.352567443
03/04/2020,AAPL,60.7,61.425,59.7435,60.3525,-0.3475,-0.005724876,1.352567443,-0.007743281,1.344824162
06/04/2020,AAPL,62.725,65.7775,62.345,65.6175,2.8925,0.04611399,1.344824162,0.062015208,1.40683937
07/04/2020,AAPL,67.7,67.925,64.75,64.8575,-2.8425,-0.041986706,1.40683937,-0.059068551,1.347770819
08/04/2020,AAPL,65.685,66.8425,65.3075,66.5175,0.8325,0.012674127,1.347770819,0.017081819,1.364852638
09/04/2020,AAPL,67.175,67.5175,66.175,66.9975,-0.1775,-0.002642352,1.364852638,-0.003606421,1.361246217
13/04/2020,AAPL,67.0775,68.425,66.4575,68.3125,1.235,0.018411539,1.361246217,0.025062638,1.386308855
14/04/2020,AAPL,70,72.0625,69.5125,71.7625,1.7625,0.025178571,1.386308855,0.034905276,1.42121413
15/04/2020,AAPL,70.6,71.5825,70.1575,71.1075,0.5075,0.007188385,1.42121413,0.010216234,1.431430365
16/04/2020,AAPL,71.845,72.0494,70.5875,71.6725,-0.1725,-0.002401002,1.431430365,-0.003436867,1.427993498
17/04/2020,AAPL,71.1725,71.7362,69.215,70.7,-0.4725,-0.0066388,1.427993498,-0.009480163,1.418513334
20/04/2020,AAPL,69.4875,70.42,69.2125,69.2325,-0.255,-0.003669725,1.418513334,-0.005205554,1.413307781
21/04/2020,AAPL,69.07,69.3125,66.3575,67.0925,-1.9775,-0.028630375,1.413307781,-0.040463532,1.372844249
22/04/2020,AAPL,68.4025,69.475,68.05,69.025,0.6225,0.009100545,1.372844249,0.012493631,1.38533788
23/04/2020,AAPL,68.9675,70.4375,68.7175,68.7575,-0.21,-0.003044912,1.38533788,-0.004218232,1.381119648
24/04/2020,AAPL,69.3,70.7525,69.25,70.7425,1.4425,0.020815296,1.381119648,0.028748414,1.409868062
27/04/2020,AAPL,70.45,71.135,69.9875,70.7925,0.3425,0.004861604,1.409868062,0.00685422,1.416722282
28/04/2020,AAPL,71.27,71.4575,69.55,69.645,-1.625,-0.022800617,1.416722282,-0.032302142,1.38442014
29/04/2020,AAPL,71.1825,72.4175,70.9725,71.9325,0.75,0.010536298,1.38442014,0.014586663,1.399006803
30/04/2020,AAPL,72.49,73.6325,72.0875,73.45,0.96,0.013243206,1.399006803,0.018527335,1.417534138
01/05/2020,AAPL,71.5625,74.75,71.4625,72.2675,0.705,0.009851528,1.417534138,0.013964877,1.431499016
04/05/2020,AAPL,72.2925,73.4225,71.5793,73.29,0.9975,0.013798112,1.431499016,0.019751984,1.451251
05/05/2020,AAPL,73.765,75.25,73.615,74.39,0.625,0.008472853,1.451251,0.012296236,1.463547236
06/05/2020,AAPL,75.115,75.81,74.7175,75.1575,0.0425,0.000565799,1.463547236,0.000828074,1.464375309
07/05/2020,AAPL,75.805,76.2925,75.4925,75.935,0.13,0.001714926,1.464375309,0.002511295,1.466886605
08/05/2020,AAPL,76.41,77.5875,76.0725,77.5325,1.1225,0.014690486,1.466886605,0.021549277,1.488435882
11/05/2020,AAPL,77.025,79.2625,76.81,78.7525,1.7275,0.022427783,1.488435882,0.033382317,1.521818199
12/05/2020,AAPL,79.4575,79.922,77.7275,77.8525,-1.605,-0.020199478,1.521818199,-0.030739933,1.491078266
13/05/2020,AAPL,78.0375,78.9875,75.8025,76.9125,-1.125,-0.014416146,1.491078266,-0.021495602,1.469582664
14/05/2020,AAPL,76.1275,77.4475,75.3825,77.385,1.2575,0.016518341,1.469582664,0.024275068,1.493857731
15/05/2020,AAPL,75.0875,76.975,75.0525,76.9275,1.84,0.024504744,1.493857731,0.036606601,1.530464332
18/05/2020,AAPL,78.2925,79.125,77.581,78.74,0.4475,0.005715745,1.530464332,0.008747744,1.539212076
19/05/2020,AAPL,78.7575,79.63,78.2525,78.285,-0.4725,-0.005999429,1.539212076,-0.009234394,1.529977683
20/05/2020,AAPL,79.17,79.88,79.05,79.8075,0.6375,0.008052293,1.529977683,0.012319829,1.542297511
21/05/2020,AAPL,79.665,80.2225,78.9675,79.2125,-0.4525,-0.005680035,1.542297511,-0.008760304,1.533537208
22/05/2020,AAPL,78.9425,79.8075,78.8375,79.7225,0.78,0.009880609,1.533537208,0.015152282,1.548689489
26/05/2020,AAPL,80.875,81.06,79.125,79.1825,-1.6925,-0.020927357,1.548689489,-0.032409978,1.516279511
27/05/2020,AAPL,79.035,79.6775,78.2725,79.5275,0.4925,0.006231416,1.516279511,0.009448568,1.52572808
28/05/2020,AAPL,79.1925,80.86,78.9075,79.5625,0.37,0.00467216,1.52572808,0.007128446,1.532856525
29/05/2020,AAPL,79.8125,80.2875,79.1175,79.485,-0.3275,-0.004103367,1.532856525,-0.006289873,1.526566652
01/06/2020,AAPL,79.4375,80.5875,79.3025,80.4625,1.025,0.012903226,1.526566652,0.019697635,1.546264287
02/06/2020,AAPL,80.1863,80.86,79.7325,80.835,0.6487,0.008089911,1.546264287,0.01250914,1.558773427
03/06/2020,AAPL,81.165,81.55,80.575,81.28,0.115,0.001416867,1.558773427,0.002208575,1.560982002
04/06/2020,AAPL,81.0975,81.405,80.195,80.58,-0.5175,-0.006381208,1.560982002,-0.009960951,1.551021051
05/06/2020,AAPL,80.8375,82.9375,80.8075,82.875,2.0375,0.025204886,1.551021051,0.039093309,1.59011436
08/06/2020,AAPL,82.5625,83.4,81.83,83.365,0.8025,0.009719909,1.59011436,0.015455767,1.605570127
09/06/2020,AAPL,83.035,86.4025,83.0025,85.9975,2.9625,0.035677726,1.605570127,0.057283091,1.662853218
10/06/2020,AAPL,86.975,88.6925,86.5225,88.21,1.235,0.014199483,1.662853218,0.023611656,1.686464874
11/06/2020,AAPL,87.3275,87.765,83.87,83.975,-3.3525,-0.038389969,1.686464874,-0.064743334,1.62172154
12/06/2020,AAPL,86.18,86.95,83.5558,84.7,-1.48,-0.017173358,1.62172154,-0.027850405,1.593871135
15/06/2020,AAPL,83.3125,86.42,83.145,85.7475,2.435,0.029227307,1.593871135,0.046584561,1.640455696
16/06/2020,AAPL,87.865,88.3,86.18,88.02,0.155,0.00176407,1.640455696,0.002893879,1.643349575
17/06/2020,AAPL,88.7875,88.85,87.7725,87.8975,-0.89,-0.010023934,1.643349575,-0.016472828,1.626876747
18/06/2020,AAPL,87.8525,88.3625,87.305,87.9325,0.08,0.000910617,1.626876747,0.001481462,1.628358209
19/06/2020,AAPL,88.6587,89.14,86.2875,87.43,-1.2287,-0.013858764,1.628358209,-0.022567032,1.605791177
22/06/2020,AAPL,87.835,89.865,87.7875,89.7175,1.8825,0.021432231,1.605791177,0.034415687,1.640206864
23/06/2020,AAPL,91,93.095,90.5675,91.6325,0.6325,0.006950549,1.640206864,0.011400338,1.651607202
24/06/2020,AAPL,91.25,92.1975,89.63,90.015,-1.235,-0.013534247,1.651607202,-0.02235326,1.629253942
25/06/2020,AAPL,90.175,91.25,89.3925,91.21,1.035,0.011477682,1.629253942,0.018700059,1.647954001
26/06/2020,AAPL,91.1025,91.33,88.255,88.4075,-2.695,-0.029582064,1.647954001,-0.048749881,1.59920412
29/06/2020,AAPL,88.3125,90.5434,87.82,90.445,2.1325,0.024147205,1.59920412,0.03861631,1.63782043
30/06/2020,AAPL,90.02,91.495,90,91.2,1.18,0.013108198,1.63782043,0.021468874,1.659289305
01/07/2020,AAPL,91.28,91.84,90.9775,91.0275,-0.2525,-0.002766214,1.659289305,-0.004589949,1.654699355
02/07/2020,AAPL,91.9625,92.6175,90.91,91.0275,-0.935,-0.010167188,1.654699355,-0.016823639,1.637875716
06/07/2020,AAPL,92.5,93.945,92.4675,93.4625,0.9625,0.010405405,1.637875716,0.01704276,1.654918476
07/07/2020,AAPL,93.8525,94.655,93.0575,93.1725,-0.68,-0.007245412,1.654918476,-0.011990566,1.64292791
08/07/2020,AAPL,94.18,95.375,94.09,95.3425,1.1625,0.012343385,1.64292791,0.020279292,1.663207202
09/07/2020,AAPL,96.2625,96.3175,94.6725,95.6825,-0.58,-0.006025192,1.663207202,-0.010021143,1.653186059
10/07/2020,AAPL,95.335,95.98,94.7052,95.92,0.585,0.006136256,1.653186059,0.010144373,1.663330432
13/07/2020,AAPL,97.265,99.955,95.2575,95.4775,-1.7875,-0.018377628,1.663330432,-0.030568068,1.632762364
14/07/2020,AAPL,94.84,97.255,93.8775,97.0575,2.2175,0.023381485,1.632762364,0.038176409,1.670938772
15/07/2020,AAPL,98.99,99.2475,96.49,97.725,-1.265,-0.012779069,1.670938772,-0.021353042,1.649585731
16/07/2020,AAPL,96.5625,97.405,95.905,96.5225,-0.04,-0.000414239,1.649585731,-0.000683323,1.648902408
17/07/2020,AAPL,96.9875,97.1475,95.84,96.3275,-0.66,-0.006805001,1.648902408,-0.011220783,1.637681625
20/07/2020,AAPL,96.4163,98.5,96.0625,98.3575,1.9412,0.020133525,1.637681625,0.032972304,1.670653929
21/07/2020,AAPL,99.1725,99.25,96.7425,97,-2.1725,-0.021906274,1.670653929,-0.036597803,1.634056127
22/07/2020,AAPL,96.6925,97.975,96.6025,97.2725,0.58,0.005998397,1.634056127,0.009801717,1.643857844
23/07/2020,AAPL,96.9985,97.0775,92.0097,92.845,-4.1535,-0.04282025,1.643857844,-0.070390404,1.57346744
24/07/2020,AAPL,90.9875,92.97,89.145,92.615,1.6275,0.017887072,1.57346744,0.028144725,1.601612165
27/07/2020,AAPL,93.71,94.905,93.48,94.81,1.1,0.011738342,1.601612165,0.018800271,1.620412437
28/07/2020,AAPL,94.3675,94.5497,93.2475,93.2525,-1.115,-0.011815509,1.620412437,-0.019145998,1.601266439
29/07/2020,AAPL,93.75,95.23,93.7125,95.04,1.29,0.01376,1.601266439,0.022033426,1.623299865
30/07/2020,AAPL,94.1875,96.2975,93.7675,96.19,2.0025,0.021260783,1.623299865,0.034512626,1.657812491
31/07/2020,AAPL,102.8838,106.415,100.825,106.26,3.3762,0.032815662,1.657812491,0.054402214,1.712214706
03/08/2020,AAPL,108.2,111.6364,107.8925,108.9375,0.7375,0.006816081,1.712214706,0.011670594,1.7238853
04/08/2020,AAPL,109.1325,110.79,108.3875,109.665,0.5325,0.00487939,1.7238853,0.008411509,1.732296809
05/08/2020,AAPL,109.3775,110.3925,108.8975,110.0625,0.685,0.006262714,1.732296809,0.010848879,1.743145688
06/08/2020,AAPL,110.405,114.4125,109.7975,113.9025,3.4975,0.031678819,1.743145688,0.055220797,1.798366485
07/08/2020,AAPL,113.205,113.675,110.2925,111.1125,-2.0925,-0.018484166,1.798366485,-0.033241305,1.76512518
10/08/2020,AAPL,112.6,113.775,110,112.7275,0.1275,0.001132327,1.76512518,0.001998699,1.767123879
11/08/2020,AAPL,111.9688,112.4825,109.1067,109.375,-2.5938,-0.023165382,1.767123879,-0.0409361,1.726187779
12/08/2020,AAPL,110.4975,113.275,110.2975,113.01,2.5125,0.022738071,1.726187779,0.03925018,1.76543796
13/08/2020,AAPL,114.43,116.0425,113.9275,115.01,0.58,0.005068601,1.76543796,0.008948301,1.77438626
14/08/2020,AAPL,114.8288,115,113.045,114.9075,0.0787,0.000685368,1.77438626,0.001216108,1.775602368
17/08/2020,AAPL,116.0625,116.0875,113.9625,114.6075,-1.455,-0.012536349,1.775602368,-0.022259571,1.753342797
18/08/2020,AAPL,114.3525,116,114.0075,115.5625,1.21,0.010581317,1.753342797,0.018552676,1.771895473
19/08/2020,AAPL,115.9833,117.1625,115.61,115.7075,-0.2758,-0.002377929,1.771895473,-0.004213442,1.767682031
20/08/2020,AAPL,115.75,118.392,115.7334,118.275,2.525,0.021814255,1.767682031,0.038560667,1.806242698
21/08/2020,AAPL,119.2625,124.868,119.25,124.37,5.1075,0.0428257,1.806242698,0.077353608,1.883596306
24/08/2020,AAPL,128.6975,128.785,123.9363,125.8575,-2.84,-0.022067251,1.883596306,-0.041565792,1.842030513
25/08/2020,AAPL,124.6975,125.1793,123.0525,124.825,0.1275,0.001022474,1.842030513,0.001883428,1.843913942
26/08/2020,AAPL,126.1793,126.9925,125.0825,126.5225,0.3432,0.002719939,1.843913942,0.005015333,1.848929275
27/08/2020,AAPL,127.1425,127.485,123.8325,125.01,-2.1325,-0.016772519,1.848929275,-0.031011201,1.817918074
28/08/2020,AAPL,126.0125,126.4425,124.5775,124.8075,-1.205,-0.009562543,1.817918074,-0.01738392,1.800534154
31/08/2020,AAPL,127.58,131,126,129.04,1.46,0.0114438,1.800534154,0.020604953,1.821139107
01/09/2020,AAPL,132.76,134.8,130.53,134.18,1.42,0.010695993,1.821139107,0.019478891,1.840617998
02/09/2020,AAPL,137.59,137.98,127,131.4,-6.19,-0.044988735,1.840617998,-0.082807075,1.757810922
03/09/2020,AAPL,126.91,128.84,120.5,120.88,-6.03,-0.047513986,1.757810922,-0.083520604,1.674290319
04/09/2020,AAPL,120.07,123.7,110.89,120.96,0.89,0.007412343,1.674290319,0.012410414,1.686700733
08/09/2020,AAPL,113.95,118.99,112.68,112.82,-1.13,-0.00991663,1.686700733,-0.016726387,1.669974346
09/09/2020,AAPL,117.26,119.14,115.26,117.32,0.06,0.000511683,1.669974346,0.000854497,1.670828843
10/09/2020,AAPL,120.36,120.5,112.5,113.49,-6.87,-0.057078764,1.670828843,-0.095368845,1.575459998
11/09/2020,AAPL,114.57,115.23,110,112,-2.57,-0.022431701,1.575459998,-0.035340248,1.540119751
14/09/2020,AAPL,114.72,115.93,112.8,115.355,0.635,0.005535216,1.540119751,0.008524895,1.548644646
15/09/2020,AAPL,118.33,118.829,113.61,115.54,-2.79,-0.023578129,1.548644646,-0.036514143,1.512130503
16/09/2020,AAPL,115.23,116,112.04,112.13,-3.1,-0.026902716,1.512130503,-0.040680417,1.471450085
17/09/2020,AAPL,109.72,112.2,108.71,110.34,0.62,0.005650747,1.471450085,0.008314792,1.479764877
18/09/2020,AAPL,110.4,110.88,106.09,106.84,-3.56,-0.032246377,1.479764877,-0.047717056,1.432047821
21/09/2020,AAPL,104.54,110.19,103.1,110.08,5.54,0.052994069,1.432047821,0.075890041,1.507937862
22/09/2020,AAPL,112.68,112.86,109.16,111.81,-0.87,-0.00772098,1.507937862,-0.011642758,1.496295104
23/09/2020,AAPL,111.62,112.11,106.77,107.12,-4.5,-0.040315356,1.496295104,-0.06032367,1.435971435
24/09/2020,AAPL,105.17,110.25,105,108.22,3.05,0.029000666,1.435971435,0.041644128,1.477615562
25/09/2020,AAPL,108.43,112.44,107.67,112.28,3.85,0.035506779,1.477615562,0.052465369,1.530080932
28/09/2020,AAPL,115.01,115.32,112.78,114.96,-0.05,-0.000434745,1.530080932,-0.000665195,1.529415737
29/09/2020,AAPL,114.55,115.31,113.57,114.09,-0.46,-0.004015714,1.529415737,-0.006141696,1.52327404
30/09/2020,AAPL,113.79,117.26,113.62,115.81,2.02,0.017751999,1.52327404,0.027041159,1.5503152
01/10/2020,AAPL,117.64,117.72,115.83,116.79,-0.85,-0.007225434,1.5503152,-0.0112017,1.5391135
02/10/2020,AAPL,112.89,115.37,112.22,113.02,0.13,0.001151563,1.5391135,0.001772386,1.540885886
05/10/2020,AAPL,113.91,116.65,113.55,116.5,2.59,0.022737249,1.540885886,0.035035506,1.575921392
06/10/2020,AAPL,115.7,116.12,112.25,113.16,-2.54,-0.021953328,1.575921392,-0.034596719,1.541324673
07/10/2020,AAPL,114.62,115.55,114.13,115.08,0.46,0.004013261,1.541324673,0.006185738,1.547510411
08/10/2020,AAPL,116.25,116.4,114.5901,114.97,-1.28,-0.011010753,1.547510411,-0.017039255,1.530471156
09/10/2020,AAPL,115.28,117,114.92,116.97,1.69,0.014659958,1.530471156,0.022436643,1.552907799
12/10/2020,AAPL,120.06,125.18,119.2845,124.4,4.34,0.036148592,1.552907799,0.05613543,1.609043229
13/10/2020,AAPL,125.27,125.39,119.65,121.1,-4.17,-0.033288098,1.609043229,-0.053561989,1.55548124
14/10/2020,AAPL,121,123.03,119.62,121.19,0.19,0.001570248,1.55548124,0.002442491,1.557923732
15/10/2020,AAPL,118.72,121.2,118.15,120.71,1.99,0.016762129,1.557923732,0.026114119,1.58403785
16/10/2020,AAPL,121.28,121.548,118.81,119.02,-2.26,-0.018634565,1.58403785,-0.029517856,1.554519994
19/10/2020,AAPL,119.96,120.419,115.66,115.98,-3.98,-0.033177726,1.554519994,-0.051575438,1.502944556
20/10/2020,AAPL,116.2,118.98,115.63,117.51,1.31,0.011273666,1.502944556,0.016943695,1.519888251
21/10/2020,AAPL,116.67,118.705,116.45,116.87,0.2,0.001714237,1.519888251,0.002605449,1.522493699
22/10/2020,AAPL,117.45,118.04,114.59,115.75,-1.7,-0.014474244,1.522493699,-0.022036945,1.500456754
23/10/2020,AAPL,116.39,116.55,114.28,115.04,-1.35,-0.011598935,1.500456754,-0.0174037,1.483053054
26/10/2020,AAPL,114.01,116.55,112.88,115.05,1.04,0.009122007,1.483053054,0.01352842,1.496581474
27/10/2020,AAPL,115.49,117.28,114.5399,116.6,1.11,0.009611222,1.496581474,0.014383977,1.510965451
28/10/2020,AAPL,115.05,115.43,111.1,111.2,-3.85,-0.033463711,1.510965451,-0.050562511,1.46040294
29/10/2020,AAPL,112.37,116.93,112.2,115.32,2.95,0.026252559,1.46040294,0.038339314,1.498742254
30/10/2020,AAPL,111.06,111.99,107.72,108.86,-2.2,-0.019809112,1.498742254,-0.029688753,1.469053501
02/11/2020,AAPL,109.11,110.68,107.32,108.77,-0.34,-0.003116121,1.469053501,-0.004577748,1.464475752
03/11/2020,AAPL,109.66,111.49,108.73,110.44,0.78,0.007112894,1.464475752,0.010416661,1.474892413
04/11/2020,AAPL,114.14,115.59,112.35,114.95,0.81,0.007096548,1.474892413,0.010466645,1.485359058
05/11/2020,AAPL,117.95,119.62,116.8686,119.03,1.08,0.009156422,1.485359058,0.013600574,1.498959632
06/11/2020,AAPL,118.32,119.2,116.13,118.69,0.37,0.003127113,1.498959632,0.004687416,1.503647048
09/11/2020,AAPL,120.5,121.99,116.05,116.32,-4.18,-0.034688797,1.503647048,-0.052159707,1.451487341
10/11/2020,AAPL,115.55,117.59,114.13,115.97,0.42,0.00363479,1.451487341,0.005275852,1.456763193
11/11/2020,AAPL,117.19,119.63,116.44,119.49,2.3,0.019626248,1.456763193,0.028590796,1.485353988
12/11/2020,AAPL,119.62,120.53,118.57,119.21,-0.41,-0.00342752,1.485353988,-0.005091081,1.480262908
13/11/2020,AAPL,119.44,119.6717,117.87,119.26,-0.18,-0.001507033,1.480262908,-0.002230805,1.478032103
16/11/2020,AAPL,118.92,120.99,118.146,120.3,1.38,0.01160444,1.478032103,0.017151735,1.495183838
17/11/2020,AAPL,119.55,120.6741,118.96,119.39,-0.16,-0.001338352,1.495183838,-0.002001082,1.493182756
18/11/2020,AAPL,118.61,119.82,118,118.03,-0.58,-0.004889976,1.493182756,-0.007301628,1.485881128
19/11/2020,AAPL,117.59,119.06,116.81,118.64,1.05,0.008929331,1.485881128,0.013267924,1.499149052
20/11/2020,AAPL,118.64,118.77,117.29,117.34,-1.3,-0.010957519,1.499149052,-0.016426954,1.482722098
23/11/2020,AAPL,117.18,117.6202,113.75,113.85,-3.33,-0.028417819,1.482722098,-0.042135728,1.44058637
24/11/2020,AAPL,113.91,115.85,112.59,115.17,1.26,0.011061364,1.44058637,0.01593485,1.45652122
25/11/2020,AAPL,115.55,116.75,115.17,116.03,0.48,0.004154046,1.45652122,0.006050456,1.462571676
27/11/2020,AAPL,116.57,117.49,116.22,116.59,0.02,0.000171571,1.462571676,0.000250935,1.462822611
30/11/2020,AAPL,116.97,120.97,116.81,119.05,2.08,0.017782337,1.462822611,0.026012405,1.488835016
01/12/2020,AAPL,121.01,123.4693,120.01,122.72,1.71,0.014131064,1.488835016,0.021038823,1.509873838
02/12/2020,AAPL,122.02,123.37,120.89,123.08,1.06,0.0086871,1.509873838,0.013116425,1.522990263
03/12/2020,AAPL,123.52,123.78,122.21,122.94,-0.58,-0.004695596,1.522990263,-0.007151347,1.515838916
04/12/2020,AAPL,122.6,122.8608,121.52,122.25,-0.35,-0.002854812,1.515838916,-0.004327435,1.511511481
07/12/2020,AAPL,122.31,124.57,122.25,123.75,1.44,0.011773363,1.511511481,0.017795573,1.529307055
08/12/2020,AAPL,124.37,124.98,123.09,124.38,0.01,8.04E-05,1.529307055,0.000122956,1.529430011
09/12/2020,AAPL,124.53,125.95,121,121.78,-2.75,-0.022083032,1.529430011,-0.033774452,1.495655559
10/12/2020,AAPL,120.5,123.87,120.15,123.24,2.74,0.022738589,1.495655559,0.034009097,1.529664656
11/12/2020,AAPL,122.43,122.76,120.55,122.41,-0.02,-0.000163359,1.529664656,-0.000249884,1.529414772
14/12/2020,AAPL,122.6,123.35,121.54,121.78,-0.82,-0.006688418,1.529414772,-0.010229365,1.519185406
15/12/2020,AAPL,124.34,127.9,124.13,127.88,3.54,0.028470323,1.519185406,0.043251699,1.562437106
16/12/2020,AAPL,127.41,128.37,126.56,127.81,0.4,0.003139471,1.562437106,0.004905226,1.567342332
17/12/2020,AAPL,128.9,129.58,128.045,128.7,-0.2,-0.00155159,1.567342332,-0.002431873,1.564910459
18/12/2020,AAPL,128.96,129.1,126.12,126.655,-2.305,-0.017873759,1.564910459,-0.027970832,1.536939626
